source;source_dataset;source_indicator_id;target_indicator_id;name;territory_level;territory_code;territory_name;year;value;unit;theme;quality_life_category;direction;definition_match;atlas_eligible;profile_eligible;score_eligible;coverage;retrieved_at;source_url;license;notes
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;molise;Molise;2025;82,6;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;piemonte;Piemonte;2025;83,6;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;puglia;Puglia;2025;83,5;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;sardegna;Sardegna;2025;83,1;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;sicilia;Sicilia;2025;82,6;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;toscana;Toscana;2025;84,3;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;trentino-alto-adige;Trentino Alto Adige;2025;84,8;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;umbria;Umbria;2025;84,1;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;valle-d-aosta;Valle d'Aosta;2025;83,7;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;910;910;Speranza di vita alla nascita;regione;veneto;Veneto;2025;84,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;abruzzo;Abruzzo;2025;81,7;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;basilicata;Basilicata;2025;80,9;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;calabria;Calabria;2025;80,8;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;campania;Campania;2025;80,1;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;emilia-romagna;Emilia-Romagna;2025;82,5;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;friuli-venezia-giulia;Friuli-Venezia Giulia;2025;81,9;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;lazio;Lazio;2025;81,7;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;liguria;Liguria;2025;81,8;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;lombardia;Lombardia;2025;82,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;marche;Marche;2025;82,6;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;molise;Molise;2025;80,3;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;piemonte;Piemonte;2025;81,6;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;puglia;Puglia;2025;81,5;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;sardegna;Sardegna;2025;80,6;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;sicilia;Sicilia;2025;80,7;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;toscana;Toscana;2025;82,5;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;trentino-alto-adige;Trentino Alto Adige;2025;82,8;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;umbria;Umbria;2025;82,2;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;valle-d-aosta;Valle d'Aosta;2025;82,5;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;911;911;Speranza di vita alla nascita (maschi);regione;veneto;Veneto;2025;82,5;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;abruzzo;Abruzzo;2025;85,8;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;basilicata;Basilicata;2025;85,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;calabria;Calabria;2025;85;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;campania;Campania;2025;84,1;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;emilia-romagna;Emilia-Romagna;2025;86,1;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;friuli-venezia-giulia;Friuli-Venezia Giulia;2025;86,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;lazio;Lazio;2025;85,7;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;liguria;Liguria;2025;85,8;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;lombardia;Lombardia;2025;86,2;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;marche;Marche;2025;86,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;molise;Molise;2025;85;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;piemonte;Piemonte;2025;85,7;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;puglia;Puglia;2025;85,6;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;sardegna;Sardegna;2025;85,7;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;sicilia;Sicilia;2025;84,6;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;toscana;Toscana;2025;86,2;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;trentino-alto-adige;Trentino Alto Adige;2025;86,8;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;umbria;Umbria;2025;86,1;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;valle-d-aosta;Valle d'Aosta;2025;85;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;912;912;Speranza di vita alla nascita (femmine);regione;veneto;Veneto;2025;86,5;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;abruzzo;Abruzzo;2025;21,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;basilicata;Basilicata;2025;21,1;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;calabria;Calabria;2025;21;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;campania;Campania;2025;20,2;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;emilia-romagna;Emilia-Romagna;2025;21,7;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;friuli-venezia-giulia;Friuli-Venezia Giulia;2025;21,8;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;lazio;Lazio;2025;21,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;liguria;Liguria;2025;21,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;lombardia;Lombardia;2025;21,7;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;marche;Marche;2025;22;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;molise;Molise;2025;21,1;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;piemonte;Piemonte;2025;21,3;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;puglia;Puglia;2025;21,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;913;913;Speranza di vita a 65 anni;regione;sardegna;Sardegna;2025;21,4;anni;Salute;salute_cura;higher_better;exact;true;true;false;1.0;2026-03-31T00:00:00+02:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
